Algorithm,TaskCount,Run,Seed,Makespan,Cost,Energy,LoadBalanceIndex,ImbalanceDegree
AOA,2000,6,48,18.571269,0.060903,0.844379,0.452136,1.693996
GWO,2000,6,48,17.285301,0.060566,0.831235,0.482329,1.625721
FCFS,2000,7,49,262.216,0.056163,0.7108,0.442358,1.817435
RoundRobin,2000,7,49,262.216,0.056163,0.7108,0.442358,1.817435
Random,2000,7,49,343.216,0.055994,0.712498,0.401274,2.671771
MinMin,2000,7,49,91.762,0.059306,0.566908,0.975833,0.078231
MaxMin,2000,7,49,90.792,0.059282,0.569721,0.995488,0.016638
LSCBO,2000,7,49,11.208391,0.054831,0.643033,0.567788,2.136905
CBO,2000,7,49,14.098269,0.055006,0.663726,0.472399,2.59547
PSO,2000,7,49,14.415013,0.055507,0.698517,0.486847,1.921552
AOA,2000,7,49,15.276661,0.055728,0.704527,0.461173,2.194919
GWO,2000,7,49,15.207401,0.055521,0.702973,0.462116,2.162934
FCFS,2000,8,50,276.52,0.057445,0.725211,0.44317,1.934694
RoundRobin,2000,8,50,276.52,0.057445,0.725211,0.44317,1.934694
Random,2000,8,50,313.272,0.057434,0.732971,0.393835,2.380362
MinMin,2000,8,50,91.894,0.061585,0.567404,0.975218,0.077806
MaxMin,2000,8,50,90.928,0.061577,0.570463,0.995234,0.016838
LSCBO,2000,8,50,12.646168,0.057621,0.683172,0.540353,1.71102
CBO,2000,8,50,14.779686,0.05809,0.695299,0.471731,2.290102
PSO,2000,8,50,13.933071,0.058032,0.685775,0.494765,1.873315
AOA,2000,8,50,14.964616,0.057274,0.695118,0.464734,2.107637
GWO,2000,8,50,15.105114,0.056898,0.696135,0.459637,1.825067
FCFS,2000,9,51,270.564,0.056454,0.765062,0.430646,1.791199
RoundRobin,2000,9,51,270.564,0.056454,0.765062,0.430646,1.791199
Random,2000,9,51,305.864,0.057259,0.750093,0.423864,2.273354
MinMin,2000,9,51,96.683,0.058365,0.596206,0.992656,0.038953
MaxMin,2000,9,51,94.91,0.05832,0.597268,0.998144,0.006285
LSCBO,2000,9,51,14.067319,0.05698,0.726882,0.518921,1.585552
CBO,2000,9,51,15.488335,0.056473,0.737616,0.477712,1.875874
PSO,2000,9,51,15.291335,0.056453,0.739654,0.486014,1.897771
AOA,2000,9,51,15.488335,0.056473,0.737616,0.477712,1.875874
GWO,2000,9,51,15.488335,0.056473,0.737616,0.477712,1.875874
FCFS,2000,10,52,267.028,0.057751,0.841259,0.454491,1.585926
RoundRobin,2000,10,52,267.028,0.057751,0.841259,0.454491,1.585926
Random,2000,10,52,315.488,0.057994,0.863167,0.385743,1.936729
MinMin,2000,10,52,104.438,0.05939,0.640282,0.97929,0.061963
MaxMin,2000,10,52,102.422,0.059389,0.644446,0.996981,0.010022
LSCBO,2000,10,52,15.009518,0.056543,0.803513,0.536436,1.971083
CBO,2000,10,52,16.44117,0.057,0.8162,0.498999,1.733218
PSO,2000,10,52,15.563303,0.056204,0.794037,0.512873,1.816836
AOA,2000,10,52,15.983321,0.056333,0.808101,0.50822,1.710478
GWO,2000,10,52,16.149427,0.057157,0.810684,0.504948,1.875673
FCFS,2000,11,53,268.748,0.058378,0.852039,0.437441,1.59555
RoundRobin,2000,11,53,268.748,0.058378,0.852039,0.437441,1.59555
Random,2000,11,53,298.248,0.058244,0.844155,0.426509,1.997656
MinMin,2000,11,53,102.394,0.060262,0.626891,0.979105,0.064818
MaxMin,2000,11,53,100.35,0.060273,0.631276,0.997063,0.008069
LSCBO,2000,11,53,16.921431,0.05875,0.815764,0.484042,1.894228
CBO,2000,11,53,18.716349,0.057346,0.808163,0.423682,2.24897
PSO,2000,11,53,15.982537,0.057301,0.810503,0.509415,1.666752
AOA,2000,11,53,18.670421,0.057685,0.814561,0.42965,2.166621
GWO,2000,11,53,16.532775,0.058279,0.805777,0.490191,2.028994
FCFS,2000,12,54,262.0,0.053893,0.798803,0.468095,1.631783
RoundRobin,2000,12,54,262.0,0.053893,0.798803,0.468095,1.631783
Random,2000,12,54,334.988,0.053902,0.806527,0.415588,2.290093
MinMin,2000,12,54,101.697,0.055651,0.625899,0.987081,0.044031
MaxMin,2000,12,54,99.824,0.05553,0.628393,0.997726,0.006476
LSCBO,2000,12,54,13.914404,0.053141,0.768205,0.549861,1.468065
CBO,2000,12,54,16.03243,0.053702,0.782438,0.490429,1.836209
PSO,2000,12,54,16.486794,0.052882,0.771329,0.468599,2.087603
AOA,2000,12,54,16.03243,0.053702,0.782438,0.490429,1.836209
GWO,2000,12,54,14.114082,0.053481,0.76552,0.54221,1.745046
FCFS,2000,13,55,266.652,0.054946,0.764469,0.462022,1.733525
RoundRobin,2000,13,55,266.652,0.054946,0.764469,0.462022,1.733525
Random,2000,13,55,296.108,0.055019,0.765849,0.431728,2.068179
MinMin,2000,13,55,98.085,0.057289,0.605589,0.976002,0.072765
MaxMin,2000,13,55,96.616,0.057287,0.60891,0.996313,0.010129
LSCBO,2000,13,55,12.92908,0.053742,0.729997,0.560346,1.614608
CBO,2000,13,55,15.049943,0.054232,0.751977,0.502401,1.754842
PSO,2000,13,55,14.595829,0.054356,0.744827,0.513278,2.004425
AOA,2000,13,55,14.764372,0.054056,0.741824,0.505129,1.739027
GWO,2000,13,55,13.841261,0.054414,0.730584,0.529926,1.94229
FCFS,2000,14,56,252.424,0.052074,0.83925,0.513975,1.499272
RoundRobin,2000,14,56,252.424,0.052074,0.83925,0.513975,1.499272
Random,2000,14,56,284.864,0.051993,0.834846,0.509247,1.734547
MinMin,2000,14,56,109.581333,0.052169,0.673975,0.983987,0.049557
MaxMin,2000,14,56,107.864,0.052129,0.677469,0.99736,0.009459
LSCBO,2000,14,56,14.516649,0.051972,0.80941,0.554807,1.621966
CBO,2000,14,56,16.12758,0.052026,0.825717,0.515259,2.085237
PSO,2000,14,56,15.695182,0.051927,0.818263,0.523399,1.769147
AOA,2000,14,56,15.650569,0.052001,0.797769,0.512338,1.73913
GWO,2000,14,56,13.629224,0.051592,0.805731,0.580122,1.476601
FCFS,2000,15,57,267.244,0.060574,0.677675,0.382387,1.990052
RoundRobin,2000,15,57,267.244,0.060574,0.677675,0.382387,1.990052
Random,2000,15,57,310.268,0.060332,0.673473,0.376556,2.52601
MinMin,2000,15,57,84.862,0.063776,0.52253,0.975947,0.076458
MaxMin,2000,15,57,83.318,0.063785,0.525073,0.995251,0.012782
LSCBO,2000,15,57,14.6108,0.061532,0.648272,0.439203,2.079798
CBO,2000,15,57,15.409742,0.060736,0.661464,0.419696,1.878655
PSO,2000,15,57,14.33534,0.060064,0.649991,0.451418,2.167287
AOA,2000,15,57,15.36885,0.059807,0.641102,0.40318,2.237933
GWO,2000,15,57,13.390393,0.061679,0.636931,0.477564,2.041571
FCFS,2000,16,58,260.964,0.055887,0.873002,0.471215,1.506014
RoundRobin,2000,16,58,260.964,0.055887,0.873002,0.471215,1.506014
Random,2000,16,58,338.0,0.056774,0.864798,0.420235,2.102638
MinMin,2000,16,58,107.525333,0.057012,0.66079,0.98352,0.052153
MaxMin,2000,16,58,105.643,0.056947,0.664771,0.997383,0.007405
LSCBO,2000,16,58,16.545966,0.054898,0.845405,0.513389,1.73502
CBO,2000,16,58,15.980417,0.053612,0.817061,0.513919,1.960645
PSO,2000,16,58,15.414725,0.053759,0.799005,0.520611,1.868393
AOA,2000,16,58,17.48841,0.054754,0.837469,0.480918,2.025903
GWO,2000,16,58,14.698446,0.054806,0.815102,0.552395,1.796497
FCFS,2000,17,59,255.516,0.059233,0.760067,0.406263,1.659406
RoundRobin,2000,17,59,255.516,0.059233,0.760067,0.406263,1.659406
Random,2000,17,59,313.18,0.059247,0.75765,0.390492,2.287362
MinMin,2000,17,59,93.94,0.061328,0.573457,0.966415,0.10945
MaxMin,2000,17,59,92.098,0.061184,0.577506,0.992067,0.021469
LSCBO,2000,17,59,15.162565,0.058532,0.723821,0.479276,2.050879
CBO,2000,17,59,15.521535,0.058724,0.709829,0.456149,2.076625
PSO,2000,17,59,14.708453,0.057908,0.707986,0.483199,1.895335
AOA,2000,17,59,15.749681,0.057893,0.706874,0.445395,1.993269
GWO,2000,17,59,14.4049,0.058477,0.716455,0.500343,1.853641
FCFS,2000,18,60,259.168,0.057811,0.7541,0.443477,1.721946
RoundRobin,2000,18,60,259.168,0.057811,0.7541,0.443477,1.721946
Random,2000,18,60,337.76,0.058358,0.769396,0.368931,2.418585
MinMin,2000,18,60,93.786,0.061032,0.584751,0.98726,0.05263
MaxMin,2000,18,60,92.619,0.061065,0.584408,0.998553,0.004127
LSCBO,2000,18,60,14.522628,0.057893,0.723965,0.501783,2.041236
CBO,2000,18,60,15.008714,0.057039,0.71854,0.480588,2.010572
PSO,2000,18,60,15.331276,0.058078,0.725944,0.47458,1.887361
AOA,2000,18,60,15.011746,0.058524,0.706673,0.471713,1.974609
GWO,2000,18,60,14.344948,0.057516,0.716079,0.501831,1.853289
FCFS,2000,19,61,260.916,0.054855,0.841797,0.477351,1.549845
RoundRobin,2000,19,61,260.916,0.054855,0.841797,0.477351,1.549845
Random,2000,19,61,285.044,0.054563,0.842905,0.444544,1.865847
MinMin,2000,19,61,105.653,0.054855,0.657325,0.986038,0.047637
MaxMin,2000,19,61,104.316,0.054792,0.656338,0.994744,0.019488
LSCBO,2000,19,61,13.568518,0.054275,0.779162,0.567675,1.560027
CBO,2000,19,61,17.393791,0.055048,0.813762,0.46833,2.057424
PSO,2000,19,61,16.260823,0.054668,0.811165,0.501788,1.91282
AOA,2000,19,61,16.957919,0.056536,0.750145,0.43822,2.437075
GWO,2000,19,61,15.487043,0.054773,0.807529,0.523156,1.688933
FCFS,2000,20,62,252.864,0.06028,0.621419,0.456188,2.011941
RoundRobin,2000,20,62,252.864,0.06028,0.621419,0.456188,2.011941
Random,2000,20,62,285.88,0.060196,0.627138,0.405605,2.515372
MinMin,2000,20,62,83.044,0.064543,0.515568,0.983695,0.060894
MaxMin,2000,20,62,81.892,0.06453,0.515422,0.998077,0.008207
LSCBO,2000,20,62,9.876225,0.059949,0.591059,0.586293,1.852547
CBO,2000,20,62,11.357287,0.059695,0.602119,0.532157,2.059616
PSO,2000,20,62,10.569123,0.059422,0.596394,0.560491,1.90575
AOA,2000,20,62,10.845095,0.059593,0.59511,0.547602,1.709056
GWO,2000,20,62,10.572027,0.059931,0.597428,0.561403,1.865164
FCFS,2000,21,63,267.94,0.053976,0.812773,0.449125,1.656313
RoundRobin,2000,21,63,267.94,0.053976,0.812773,0.449125,1.656313
Random,2000,21,63,360.456,0.054319,0.820528,0.371741,2.438552
MinMin,2000,21,63,102.69,0.054162,0.630497,0.97953,0.059797
MaxMin,2000,21,63,100.958667,0.054152,0.634712,0.996782,0.009067
LSCBO,2000,21,63,14.901935,0.053505,0.776366,0.523234,1.803994
CBO,2000,21,63,15.905389,0.053655,0.786792,0.497589,1.940437
PSO,2000,21,63,13.674986,0.053761,0.732005,0.535806,1.766642
AOA,2000,21,63,15.684606,0.054228,0.7576,0.485547,1.997691
GWO,2000,21,63,13.659821,0.05409,0.748058,0.546946,1.953581
FCFS,2000,22,64,249.088,0.058304,0.703265,0.444365,1.745943
RoundRobin,2000,22,64,249.088,0.058304,0.703265,0.444365,1.745943
Random,2000,22,64,300.84,0.058882,0.717609,0.36847,2.312212
MinMin,2000,22,64,90.32,0.06179,0.555019,0.98598,0.049916
MaxMin,2000,22,64,88.826,0.061654,0.557136,0.996992,0.011343
LSCBO,2000,22,64,13.803088,0.058661,0.679881,0.495434,1.84877
CBO,2000,22,64,15.766246,0.058467,0.697542,0.437619,2.044143
PSO,2000,22,64,14.251429,0.058201,0.684801,0.482841,2.091181
AOA,2000,22,64,15.766246,0.058467,0.697542,0.437619,2.044143
GWO,2000,22,64,15.766246,0.058467,0.697542,0.437619,2.044143
FCFS,2000,23,65,267.688,0.056933,0.835253,0.428914,1.644737
RoundRobin,2000,23,65,267.688,0.056933,0.835253,0.428914,1.644737
Random,2000,23,65,351.264,0.056609,0.846769,0.38268,2.302293
MinMin,2000,23,65,101.899,0.057486,0.627366,0.986594,0.047293
MaxMin,2000,23,65,100.124,0.05739,0.630184,0.997992,0.006939
LSCBO,2000,23,65,15.716738,0.056716,0.79165,0.506574,1.884262
CBO,2000,23,65,18.535731,0.056562,0.822291,0.438516,1.92498
PSO,2000,23,65,18.682344,0.057262,0.820358,0.433267,2.059425
AOA,2000,23,65,18.535731,0.056562,0.822291,0.438516,1.92498
GWO,2000,23,65,18.334962,0.056839,0.817625,0.442138,2.104468
FCFS,2000,24,66,264.456,0.059633,0.80459,0.458465,1.63212
RoundRobin,2000,24,66,264.456,0.059633,0.80459,0.458465,1.63212
Random,2000,24,66,343.6,0.059535,0.801684,0.426908,2.392324
MinMin,2000,24,66,99.951,0.062746,0.608688,0.967475,0.09592
MaxMin,2000,24,66,98.082667,0.06275,0.614959,0.994148,0.016675
LSCBO,2000,24,66,15.061143,0.058527,0.776385,0.517927,1.817869
CBO,2000,24,66,17.250057,0.058735,0.797043,0.461203,1.821956
PSO,2000,24,66,16.251589,0.059664,0.782428,0.482995,1.679666
AOA,2000,24,66,16.900528,0.060048,0.739873,0.431605,2.165209
GWO,2000,24,66,13.366549,0.059545,0.752794,0.559539,1.81537
FCFS,2000,25,67,266.404,0.05499,0.697029,0.458407,1.931285
RoundRobin,2000,25,67,266.404,0.05499,0.697029,0.458407,1.931285
Random,2000,25,67,308.228,0.054534,0.709252,0.405009,2.383169
MinMin,2000,25,67,92.482,0.057777,0.569775,0.978347,0.068166
MaxMin,2000,25,67,90.841,0.057742,0.572186,0.996225,0.011541
LSCBO,2000,25,67,12.116555,0.054698,0.66332,0.546818,2.045393
CBO,2000,25,67,13.379445,0.054735,0.678161,0.510444,2.144281
PSO,2000,25,67,12.833147,0.053802,0.674704,0.528038,2.10736
AOA,2000,25,67,13.379445,0.054735,0.678161,0.510444,2.144281
GWO,2000,25,67,12.286979,0.05521,0.670133,0.545495,2.061456
FCFS,2000,26,68,260.932,0.05626,0.749458,0.45207,1.756231
RoundRobin,2000,26,68,260.932,0.05626,0.749458,0.45207,1.756231
Random,2000,26,68,335.952,0.057228,0.75708,0.388139,2.370101
MinMin,2000,26,68,95.474,0.058475,0.588177,0.991998,0.041494
MaxMin,2000,26,68,93.685,0.058434,0.589372,0.997844,0.006852
LSCBO,2000,26,68,13.795759,0.056199,0.712063,0.519283,2.157226
CBO,2000,26,68,15.220375,0.055986,0.733452,0.483653,1.692437
PSO,2000,26,68,14.629269,0.055632,0.719737,0.494786,2.023813
AOA,2000,26,68,15.088206,0.055414,0.72924,0.485354,1.869957
GWO,2000,26,68,15.037729,0.056184,0.732531,0.489553,1.838936
FCFS,2000,27,69,267.732,0.055286,0.714493,0.452205,1.883593
RoundRobin,2000,27,69,267.732,0.055286,0.714493,0.452205,1.883593
Random,2000,27,69,281.4,0.054861,0.707796,0.454475,2.137854
MinMin,2000,27,69,93.08,0.05838,0.571032,0.971697,0.094465
MaxMin,2000,27,69,91.512,0.058459,0.57455,0.994357,0.017158
LSCBO,2000,27,69,11.352872,0.054716,0.675494,0.58333,1.725425
CBO,2000,27,69,13.101227,0.054677,0.68892,0.527982,2.02909
PSO,2000,27,69,13.454673,0.053997,0.691838,0.517069,1.976339
AOA,2000,27,69,12.566591,0.054168,0.678071,0.539951,1.888497
GWO,2000,27,69,12.254864,0.055132,0.680197,0.553274,2.010636
FCFS,2000,28,70,238.832,0.052255,0.705677,0.522968,1.639922
RoundRobin,2000,28,70,238.832,0.052255,0.705677,0.522968,1.639922
Random,2000,28,70,293.416,0.052714,0.715613,0.443944,2.172264
MinMin,2000,28,70,94.78,0.055209,0.590446,0.985006,0.053086
MaxMin,2000,28,70,93.856,0.05518,0.590734,0.997992,0.00716
LSCBO,2000,28,70,9.691707,0.051481,0.655962,0.63417,1.459221
CBO,2000,28,70,10.618665,0.050532,0.639087,0.587505,1.603636
PSO,2000,28,70,11.883697,0.050116,0.657008,0.551327,2.0834
AOA,2000,28,70,13.174168,0.05251,0.693119,0.528779,2.174955
GWO,2000,28,70,13.174168,0.05251,0.693119,0.528779,2.174955
FCFS,2000,29,71,254.828,0.059037,0.831448,0.446759,1.540779
RoundRobin,2000,29,71,254.828,0.059037,0.831448,0.446759,1.540779
Random,2000,29,71,302.288,0.059633,0.829789,0.415835,1.981897
MinMin,2000,29,71,99.339,0.061707,0.621146,0.990387,0.050249
MaxMin,2000,29,71,98.497,0.061755,0.621626,0.998557,0.004199
LSCBO,2000,29,71,14.802654,0.057568,0.786125,0.531858,1.570372
CBO,2000,29,71,17.395743,0.059869,0.807528,0.463894,1.773328
PSO,2000,29,71,17.063159,0.057437,0.784788,0.459478,2.184688
AOA,2000,29,71,16.890732,0.058173,0.785497,0.465065,1.91601
GWO,2000,29,71,16.901596,0.059181,0.798909,0.473611,1.83836
FCFS,2000,30,72,265.516,0.057789,0.866115,0.464642,1.529313
RoundRobin,2000,30,72,265.516,0.057789,0.866115,0.464642,1.529313
Random,2000,30,72,330.504,0.057126,0.854248,0.458852,2.087481
MinMin,2000,30,72,107.467,0.058561,0.656222,0.968819,0.087393
MaxMin,2000,30,72,105.737333,0.058669,0.662758,0.994528,0.015803
LSCBO,2000,30,72,14.836521,0.057136,0.82444,0.552851,1.438071
CBO,2000,30,72,14.704503,0.057092,0.816078,0.552677,1.685852
PSO,2000,30,72,15.255336,0.056604,0.802587,0.527262,1.57311
AOA,2000,30,72,16.890073,0.056274,0.800572,0.475541,2.03971
GWO,2000,30,72,14.796694,0.057559,0.807288,0.544851,1.711434
