Algorithm,Decoder,TaskCount,VMCount,Seed,Makespan,Cost,Energy,LoadBalanceIndex,ImbalanceDegree,ExecutionTimeMs
CBO,GREEDY_REPAIR,2000,10,60,11075.7160,60711.6370,17924876.2333,0.7362,0.3583,15
CBO,GREEDY_REPAIR,2000,10,61,10353.4980,59539.0310,17114992.1267,0.7425,0.3468,13
CBO,GREEDY_REPAIR,2000,10,62,10537.8640,60096.8540,17297681.1133,0.7407,0.3500,16
CBO,GREEDY_REPAIR,2000,10,63,10914.2040,59364.2240,17620056.8000,0.7486,0.3359,14
CBO,GREEDY_REPAIR,2000,10,64,10886.1700,60097.8890,17598946.3800,0.7573,0.3206,16
CBO,GREEDY_REPAIR,2000,10,65,11377.7540,59445.2800,18146432.3800,0.7335,0.3632,14
CBO,GREEDY_REPAIR,2000,10,66,10795.1580,60763.0910,17633627.3333,0.7406,0.3503,15
CBO,GREEDY_REPAIR,2000,10,67,11097.5960,60750.5060,18029560.7533,0.7345,0.3615,15
CBO,GREEDY_REPAIR,2000,10,68,10784.5000,59567.4800,17521131.7800,0.7483,0.3363,16
CBO,GREEDY_REPAIR,2000,10,69,10944.4960,59874.8750,17732418.1200,0.7422,0.3474,15
CBO,GREEDY_REPAIR,2000,10,70,10640.2080,60152.6730,17460325.1200,0.7401,0.3511,15
CBO,GREEDY_REPAIR,2000,10,71,10567.3160,59780.0870,17374965.8733,0.7414,0.3487,16
CBO,GREEDY_REPAIR,2000,10,72,11608.7100,60717.0740,18482517.1733,0.7447,0.3427,16
LSCBO,SPV_MFD,500,50,43,311.9793,14784.2890,3017116.8133,0.9482,0.0546,74
LSCBO,SPV_MFD,500,50,44,320.3160,15263.0130,3113453.9267,0.9645,0.0368,75
LSCBO,SPV_MFD,500,50,45,328.4470,15614.7690,3191068.4600,0.9647,0.0366,74
LSCBO,SPV_MFD,500,50,46,313.9880,14959.5320,3048466.9733,0.9615,0.0400,70
LSCBO,SPV_MFD,500,50,47,311.7000,14911.2740,3032792.1600,0.9627,0.0387,70
LSCBO,SPV_MFD,500,50,48,318.3693,15214.1670,3097030.4667,0.9571,0.0449,75
LSCBO,SPV_MFD,500,50,49,310.1233,14805.9220,3014523.9400,0.9547,0.0475,75
LSCBO,SPV_MFD,500,50,50,306.3904,14630.6780,2974532.2200,0.9501,0.0525,73
LSCBO,SPV_MFD,500,50,51,316.1993,15022.4290,3060799.3867,0.9511,0.0514,72
LSCBO,SPV_MFD,500,50,52,320.3473,15301.1490,3111687.0400,0.9556,0.0465,74
LSCBO,SPV_MFD,500,50,53,310.9507,14772.8800,3013842.7000,0.9556,0.0464,71
LSCBO,SPV_MFD,500,50,54,321.5780,15277.6540,3114549.5067,0.9540,0.0482,73
LSCBO,SPV_MFD,500,50,55,317.2587,15109.4150,3079250.4000,0.9595,0.0422,74
LSCBO,SPV_MFD,500,50,56,321.8627,15388.1230,3132601.0133,0.9632,0.0383,71
LSCBO,SPV_MFD,500,50,57,305.9020,14659.8670,2978662.1933,0.9586,0.0431,71
LSCBO,SPV_MFD,500,50,58,307.2180,14684.6270,2981720.0400,0.9503,0.0523,74
LSCBO,SPV_MFD,500,50,59,320.0473,15316.3780,3118433.1000,0.9691,0.0319,71
LSCBO,SPV_MFD,500,50,60,325.6860,15515.0980,3162079.6867,0.9522,0.0502,72
LSCBO,SPV_MFD,500,50,61,309.6040,14746.8530,3006741.7000,0.9592,0.0425,71
LSCBO,SPV_MFD,500,50,62,314.5770,15011.6340,3056330.7000,0.9572,0.0447,75
LSCBO,SPV_MFD,500,50,63,314.1260,14883.3630,3039678.5400,0.9524,0.0500,76
LSCBO,SPV_MFD,500,50,64,322.0990,15377.9070,3134055.1000,0.9609,0.0407,70
LSCBO,SPV_MFD,500,50,65,314.4953,15049.6540,3062730.4467,0.9631,0.0383,73
LSCBO,SPV_MFD,500,50,66,326.9488,15594.4100,3175047.4867,0.9581,0.0437,72
LSCBO,SPV_MFD,500,50,67,306.6967,14626.1700,2979467.6267,0.9602,0.0414,72
LSCBO,SPV_MFD,500,50,68,321.1150,15384.8920,3130244.3067,0.9632,0.0382,73
LSCBO,SPV_MFD,500,50,69,317.1584,15256.6300,3094780.0600,0.9587,0.0431,72
LSCBO,SPV_MFD,500,50,70,312.8713,14921.3930,3037771.7267,0.9602,0.0415,75
LSCBO,SPV_MFD,500,50,71,313.3060,14953.1440,3043424.3933,0.9580,0.0439,72
LSCBO,SPV_MFD,500,50,72,324.7528,15511.8630,3162495.2067,0.9650,0.0363,74
GWO,SPV_MFD,500,50,43,312.4513,14784.2890,3027400.8267,0.9593,0.0424,52
GWO,SPV_MFD,500,50,44,318.9570,15263.0130,3100857.7333,0.9518,0.0507,50
GWO,SPV_MFD,500,50,45,329.1504,15614.7690,3189056.0867,0.9554,0.0467,50
GWO,SPV_MFD,500,50,46,313.4100,14959.5320,3047875.6533,0.9647,0.0366,50
GWO,SPV_MFD,500,50,47,311.3850,14911.2740,3032580.0667,0.9623,0.0392,50
GWO,SPV_MFD,500,50,48,317.5793,15214.1670,3089610.1200,0.9548,0.0473,48
GWO,SPV_MFD,500,50,49,310.2808,14805.9220,3018073.6333,0.9644,0.0369,48
GWO,SPV_MFD,500,50,50,305.5640,14630.6780,2977410.6267,0.9632,0.0382,49
GWO,SPV_MFD,500,50,51,312.9947,15022.4290,3046355.5200,0.9528,0.0496,49
GWO,SPV_MFD,500,50,52,318.5413,15301.1490,3107815.4400,0.9651,0.0362,49
GWO,SPV_MFD,500,50,53,312.7860,14772.8800,3020541.7533,0.9523,0.0501,50
GWO,SPV_MFD,500,50,54,321.1393,15277.6540,3114554.5533,0.9536,0.0486,50
GWO,SPV_MFD,500,50,55,319.0180,15109.4150,3085922.6133,0.9556,0.0465,49
GWO,SPV_MFD,500,50,56,321.7650,15388.1230,3135862.8333,0.9660,0.0352,49
GWO,SPV_MFD,500,50,57,308.1936,14659.8670,2990429.8667,0.9601,0.0415,49
GWO,SPV_MFD,500,50,58,306.5120,14684.6270,2985864.5733,0.9639,0.0374,51
GWO,SPV_MFD,500,50,59,320.0776,15316.3780,3119413.4000,0.9656,0.0356,51
GWO,SPV_MFD,500,50,60,326.9773,15515.0980,3172167.1467,0.9628,0.0387,50
GWO,SPV_MFD,500,50,61,308.7187,14746.8530,3002528.9533,0.9598,0.0419,51
GWO,SPV_MFD,500,50,62,314.5944,15011.6340,3056816.1933,0.9581,0.0437,50
GWO,SPV_MFD,500,50,63,313.4353,14883.3630,3038015.3200,0.9570,0.0449,51
GWO,SPV_MFD,500,50,64,322.4633,15377.9070,3135132.1933,0.9650,0.0362,50
GWO,SPV_MFD,500,50,65,317.0260,15049.6540,3068456.6667,0.9527,0.0497,50
GWO,SPV_MFD,500,50,66,327.5707,15594.4100,3175387.4467,0.9535,0.0488,50
GWO,SPV_MFD,500,50,67,307.8328,14626.1700,2984307.8733,0.9538,0.0485,50
GWO,SPV_MFD,500,50,68,322.0460,15384.8920,3138414.2733,0.9678,0.0333,49
GWO,SPV_MFD,500,50,69,319.1327,15256.6300,3103197.3467,0.9575,0.0444,48
GWO,SPV_MFD,500,50,70,314.2880,14921.3930,3047276.1733,0.9617,0.0399,49
GWO,SPV_MFD,500,50,71,313.4040,14953.1440,3044542.9133,0.9619,0.0396,52
GWO,SPV_MFD,500,50,72,324.4240,15511.8630,3158203.4000,0.9631,0.0384,49
CBO,SPV_MFD,500,50,43,312.4513,14784.2890,3027400.8267,0.9593,0.0424,49
CBO,SPV_MFD,500,50,44,318.9570,15263.0130,3100857.7333,0.9518,0.0507,48
CBO,SPV_MFD,500,50,45,329.1504,15614.7690,3189056.0867,0.9554,0.0467,48
CBO,SPV_MFD,500,50,46,313.4100,14959.5320,3047875.6533,0.9647,0.0366,50
CBO,SPV_MFD,500,50,47,311.3850,14911.2740,3032580.0667,0.9623,0.0392,50
CBO,SPV_MFD,500,50,48,317.5793,15214.1670,3089610.1200,0.9548,0.0473,51
CBO,SPV_MFD,500,50,49,310.2808,14805.9220,3018073.6333,0.9644,0.0369,49
CBO,SPV_MFD,500,50,50,305.5640,14630.6780,2977410.6267,0.9632,0.0382,49
CBO,SPV_MFD,500,50,51,312.9947,15022.4290,3046355.5200,0.9528,0.0496,49
CBO,SPV_MFD,500,50,52,318.5413,15301.1490,3107815.4400,0.9651,0.0362,48
CBO,SPV_MFD,500,50,53,312.7860,14772.8800,3020541.7533,0.9523,0.0501,48
CBO,SPV_MFD,500,50,54,321.1393,15277.6540,3114554.5533,0.9536,0.0486,49
CBO,SPV_MFD,500,50,55,319.0180,15109.4150,3085922.6133,0.9556,0.0465,51
CBO,SPV_MFD,500,50,56,321.7650,15388.1230,3135862.8333,0.9660,0.0352,49
CBO,SPV_MFD,500,50,57,308.1936,14659.8670,2990429.8667,0.9601,0.0415,49
CBO,SPV_MFD,500,50,58,306.5120,14684.6270,2985864.5733,0.9639,0.0374,50
CBO,SPV_MFD,500,50,59,320.0776,15316.3780,3119413.4000,0.9656,0.0356,49
CBO,SPV_MFD,500,50,60,326.9773,15515.0980,3172167.1467,0.9628,0.0387,49
CBO,SPV_MFD,500,50,61,308.7187,14746.8530,3002528.9533,0.9598,0.0419,50
CBO,SPV_MFD,500,50,62,314.5944,15011.6340,3056816.1933,0.9581,0.0437,50
CBO,SPV_MFD,500,50,63,313.4353,14883.3630,3038015.3200,0.9570,0.0449,50
CBO,SPV_MFD,500,50,64,322.4633,15377.9070,3135132.1933,0.9650,0.0362,50
CBO,SPV_MFD,500,50,65,317.0260,15049.6540,3068456.6667,0.9527,0.0497,50
CBO,SPV_MFD,500,50,66,327.5707,15594.4100,3175387.4467,0.9535,0.0488,52
CBO,SPV_MFD,500,50,67,307.8328,14626.1700,2984307.8733,0.9538,0.0485,50
CBO,SPV_MFD,500,50,68,322.0460,15384.8920,3138414.2733,0.9678,0.0333,49
CBO,SPV_MFD,500,50,69,319.1327,15256.6300,3103197.3467,0.9575,0.0444,50
CBO,SPV_MFD,500,50,70,314.2880,14921.3930,3047276.1733,0.9617,0.0399,51
CBO,SPV_MFD,500,50,71,313.4040,14953.1440,3044542.9133,0.9619,0.0396,49
CBO,SPV_MFD,500,50,72,324.4240,15511.8630,3158203.4000,0.9631,0.0384,49
LSCBO,RANDOM_KEY,500,50,43,659.6980,14784.2890,4964621.8533,0.6592,0.5169,24
LSCBO,RANDOM_KEY,500,50,44,684.0140,15263.0130,5136998.8733,0.7075,0.4134,25
LSCBO,RANDOM_KEY,500,50,45,809.8640,15614.7690,5868635.3400,0.6377,0.5681,24
LSCBO,RANDOM_KEY,500,50,46,674.0460,14959.5320,5040474.1133,0.6888,0.4519,23
LSCBO,RANDOM_KEY,500,50,47,739.6580,14911.2740,5383669.0000,0.6483,0.5425,24
LSCBO,RANDOM_KEY,500,50,48,681.0460,15214.1670,5091580.0600,0.6693,0.4941,24
LSCBO,RANDOM_KEY,500,50,49,693.4680,14805.9220,5159432.0000,0.6840,0.4621,24
LSCBO,RANDOM_KEY,500,50,50,720.3540,14630.6780,5258478.8667,0.6512,0.5356,25
LSCBO,RANDOM_KEY,500,50,51,678.1100,15022.4290,5139164.7733,0.6589,0.5176,25
LSCBO,RANDOM_KEY,500,50,52,703.4620,15301.1490,5216409.6200,0.6811,0.4683,24
LSCBO,RANDOM_KEY,500,50,53,649.1440,14772.8800,4877301.7933,0.6567,0.5228,23
LSCBO,RANDOM_KEY,500,50,54,717.2360,15277.6540,5293281.3733,0.6640,0.5060,24
LSCBO,RANDOM_KEY,500,50,55,750.8240,15109.4150,5434726.2800,0.6950,0.4389,23
LSCBO,RANDOM_KEY,500,50,56,765.5220,15388.1230,5606099.2200,0.6631,0.5080,25
LSCBO,RANDOM_KEY,500,50,57,710.5080,14659.8670,5220798.6133,0.6774,0.4763,27
LSCBO,RANDOM_KEY,500,50,58,678.6700,14684.6270,4994618.8133,0.7185,0.3917,26
LSCBO,RANDOM_KEY,500,50,59,737.4680,15316.3780,5439499.1333,0.6605,0.5141,26
LSCBO,RANDOM_KEY,500,50,60,646.3580,15515.0980,4958577.7533,0.7059,0.4166,25
LSCBO,RANDOM_KEY,500,50,61,661.8780,14746.8530,4948883.2133,0.7152,0.3983,25
LSCBO,RANDOM_KEY,500,50,62,706.5480,15011.6340,5254099.9533,0.6650,0.5039,23
LSCBO,RANDOM_KEY,500,50,63,705.0800,14883.3630,5230728.0667,0.6818,0.4667,25
LSCBO,RANDOM_KEY,500,50,64,680.9680,15377.9070,5160841.3467,0.6968,0.4352,24
LSCBO,RANDOM_KEY,500,50,65,691.1060,15049.6540,5121729.8667,0.6682,0.4966,25
LSCBO,RANDOM_KEY,500,50,66,672.9960,15594.4100,5102362.4267,0.7013,0.4259,24
LSCBO,RANDOM_KEY,500,50,67,651.8500,14626.1700,4884550.0867,0.6646,0.5047,24
LSCBO,RANDOM_KEY,500,50,68,698.5020,15384.8920,5245912.1000,0.6791,0.4725,24
LSCBO,RANDOM_KEY,500,50,69,715.5640,15256.6300,5311075.5200,0.6522,0.5332,24
LSCBO,RANDOM_KEY,500,50,70,666.3160,14921.3930,5024863.8467,0.6572,0.5215,25
LSCBO,RANDOM_KEY,500,50,71,673.0740,14953.1440,5039651.9533,0.6559,0.5246,24
LSCBO,RANDOM_KEY,500,50,72,630.4600,15511.8630,4864509.9600,0.7256,0.3781,24
GWO,RANDOM_KEY,500,50,43,659.9760,14784.2890,4972871.4400,0.6838,0.4625,3
GWO,RANDOM_KEY,500,50,44,684.0140,15263.0130,5136998.8733,0.7075,0.4134,2
GWO,RANDOM_KEY,500,50,45,749.4920,15614.7690,5462957.9467,0.6522,0.5332,2
GWO,RANDOM_KEY,500,50,46,671.1240,14959.5320,5072320.8667,0.6718,0.4885,2
GWO,RANDOM_KEY,500,50,47,684.8760,14911.2740,5119023.1200,0.6431,0.5549,2
GWO,RANDOM_KEY,500,50,48,743.7800,15214.1670,5502517.1867,0.6728,0.4863,2
GWO,RANDOM_KEY,500,50,49,693.4680,14805.9220,5159432.0000,0.6840,0.4621,1
GWO,RANDOM_KEY,500,50,50,743.1020,14630.6780,5379999.2400,0.6528,0.5320,2
GWO,RANDOM_KEY,500,50,51,678.1100,15022.4290,5139164.7733,0.6589,0.5176,2
GWO,RANDOM_KEY,500,50,52,756.7820,15301.1490,5540072.8600,0.6509,0.5364,2
GWO,RANDOM_KEY,500,50,53,705.8860,14772.8800,5209911.5800,0.6667,0.4999,2
GWO,RANDOM_KEY,500,50,54,728.5120,15277.6540,5352460.5800,0.6322,0.5818,1
GWO,RANDOM_KEY,500,50,55,698.4020,15109.4150,5155949.9933,0.6438,0.5533,2
GWO,RANDOM_KEY,500,50,56,748.3000,15388.1230,5467259.7200,0.6471,0.5453,2
GWO,RANDOM_KEY,500,50,57,710.5080,14659.8670,5220798.6133,0.6774,0.4763,2
GWO,RANDOM_KEY,500,50,58,691.6960,14684.6270,5065666.3867,0.6539,0.5292,2
GWO,RANDOM_KEY,500,50,59,702.4120,15316.3780,5254647.2467,0.6769,0.4773,1
GWO,RANDOM_KEY,500,50,60,646.3580,15515.0980,4958577.7533,0.7059,0.4166,2
GWO,RANDOM_KEY,500,50,61,661.8780,14746.8530,4948883.2133,0.7152,0.3983,2
GWO,RANDOM_KEY,500,50,62,736.9140,15011.6340,5339053.9000,0.6653,0.5030,2
GWO,RANDOM_KEY,500,50,63,705.0800,14883.3630,5230728.0667,0.6818,0.4667,2
GWO,RANDOM_KEY,500,50,64,663.4640,15377.9070,5003121.4533,0.6615,0.5117,1
GWO,RANDOM_KEY,500,50,65,713.0200,15049.6540,5241723.3933,0.6735,0.4847,2
GWO,RANDOM_KEY,500,50,66,672.9960,15594.4100,5102362.4267,0.7013,0.4259,2
GWO,RANDOM_KEY,500,50,67,678.8540,14626.1700,5010605.4333,0.6639,0.5063,2
GWO,RANDOM_KEY,500,50,68,698.5020,15384.8920,5245912.1000,0.6791,0.4725,2
GWO,RANDOM_KEY,500,50,69,767.5380,15256.6300,5557898.9067,0.6621,0.5105,2
GWO,RANDOM_KEY,500,50,70,715.0080,14921.3930,5189319.7333,0.6386,0.5658,2
GWO,RANDOM_KEY,500,50,71,684.9120,14953.1440,5086961.6733,0.6484,0.5424,2
GWO,RANDOM_KEY,500,50,72,630.4600,15511.8630,4864509.9600,0.7256,0.3781,2
CBO,RANDOM_KEY,500,50,43,659.9760,14784.2890,4972871.4400,0.6838,0.4625,2
CBO,RANDOM_KEY,500,50,44,684.0140,15263.0130,5136998.8733,0.7075,0.4134,2
CBO,RANDOM_KEY,500,50,45,749.4920,15614.7690,5462957.9467,0.6522,0.5332,2
CBO,RANDOM_KEY,500,50,46,671.1240,14959.5320,5072320.8667,0.6718,0.4885,2
CBO,RANDOM_KEY,500,50,47,684.8760,14911.2740,5119023.1200,0.6431,0.5549,2
CBO,RANDOM_KEY,500,50,48,743.7800,15214.1670,5502517.1867,0.6728,0.4863,2
CBO,RANDOM_KEY,500,50,49,693.4680,14805.9220,5159432.0000,0.6840,0.4621,2
CBO,RANDOM_KEY,500,50,50,743.1020,14630.6780,5379999.2400,0.6528,0.5320,2
CBO,RANDOM_KEY,500,50,51,678.1100,15022.4290,5139164.7733,0.6589,0.5176,2
CBO,RANDOM_KEY,500,50,52,756.7820,15301.1490,5540072.8600,0.6509,0.5364,2
CBO,RANDOM_KEY,500,50,53,705.8860,14772.8800,5209911.5800,0.6667,0.4999,2
CBO,RANDOM_KEY,500,50,54,728.5120,15277.6540,5352460.5800,0.6322,0.5818,2
CBO,RANDOM_KEY,500,50,55,698.4020,15109.4150,5155949.9933,0.6438,0.5533,2
CBO,RANDOM_KEY,500,50,56,748.3000,15388.1230,5467259.7200,0.6471,0.5453,2
CBO,RANDOM_KEY,500,50,57,710.5080,14659.8670,5220798.6133,0.6774,0.4763,2
CBO,RANDOM_KEY,500,50,58,691.6960,14684.6270,5065666.3867,0.6539,0.5292,2
CBO,RANDOM_KEY,500,50,59,702.4120,15316.3780,5254647.2467,0.6769,0.4773,2
CBO,RANDOM_KEY,500,50,60,646.3580,15515.0980,4958577.7533,0.7059,0.4166,2
CBO,RANDOM_KEY,500,50,61,661.8780,14746.8530,4948883.2133,0.7152,0.3983,2
CBO,RANDOM_KEY,500,50,62,736.9140,15011.6340,5339053.9000,0.6653,0.5030,2
CBO,RANDOM_KEY,500,50,63,705.0800,14883.3630,5230728.0667,0.6818,0.4667,2
CBO,RANDOM_KEY,500,50,64,663.4640,15377.9070,5003121.4533,0.6615,0.5117,2
CBO,RANDOM_KEY,500,50,65,713.0200,15049.6540,5241723.3933,0.6735,0.4847,3
CBO,RANDOM_KEY,500,50,66,672.9960,15594.4100,5102362.4267,0.7013,0.4259,2
CBO,RANDOM_KEY,500,50,67,678.8540,14626.1700,5010605.4333,0.6639,0.5063,2
CBO,RANDOM_KEY,500,50,68,698.5020,15384.8920,5245912.1000,0.6791,0.4725,1
CBO,RANDOM_KEY,500,50,69,767.5380,15256.6300,5557898.9067,0.6621,0.5105,2
CBO,RANDOM_KEY,500,50,70,715.0080,14921.3930,5189319.7333,0.6386,0.5658,2
CBO,RANDOM_KEY,500,50,71,684.9120,14953.1440,5086961.6733,0.6484,0.5424,2
CBO,RANDOM_KEY,500,50,72,630.4600,15511.8630,4864509.9600,0.7256,0.3781,2
LSCBO,GREEDY_REPAIR,500,50,43,641.6980,14784.2890,4875005.9733,0.6894,0.4506,27
LSCBO,GREEDY_REPAIR,500,50,44,643.3813,15263.0130,4881054.6733,0.6696,0.4934,27
LSCBO,GREEDY_REPAIR,500,50,45,755.3820,15614.7690,5547417.2200,0.6913,0.4466,26
LSCBO,GREEDY_REPAIR,500,50,46,639.7000,14959.5320,4865594.9800,0.6965,0.4358,26
LSCBO,GREEDY_REPAIR,500,50,47,711.8740,14911.2740,5260840.6667,0.6658,0.5020,25
LSCBO,GREEDY_REPAIR,500,50,48,657.4200,15214.1670,4989820.1067,0.6500,0.5386,25
LSCBO,GREEDY_REPAIR,500,50,49,676.8980,14805.9220,5070040.6667,0.6899,0.4495,27
LSCBO,GREEDY_REPAIR,500,50,50,687.6520,14630.6780,5083473.2000,0.6963,0.4363,25
LSCBO,GREEDY_REPAIR,500,50,51,659.1120,15022.4290,4977488.1067,0.6864,0.4570,26
LSCBO,GREEDY_REPAIR,500,50,52,667.5500,15301.1490,5031400.0200,0.6862,0.4572,26
LSCBO,GREEDY_REPAIR,500,50,53,644.3213,14772.8800,4847592.3800,0.6616,0.5115,25
LSCBO,GREEDY_REPAIR,500,50,54,700.0820,15277.6540,5201683.5733,0.6699,0.4927,26
LSCBO,GREEDY_REPAIR,500,50,55,683.4460,15109.4150,5141908.6333,0.6861,0.4575,25
LSCBO,GREEDY_REPAIR,500,50,56,712.2460,15388.1230,5248548.8800,0.6423,0.5570,26
LSCBO,GREEDY_REPAIR,500,50,57,647.1400,14659.8670,4860538.5133,0.7066,0.4153,26
LSCBO,GREEDY_REPAIR,500,50,58,674.1340,14684.6270,4965603.7467,0.7277,0.3742,26
LSCBO,GREEDY_REPAIR,500,50,59,721.0560,15316.3780,5348135.7000,0.6711,0.4902,25
LSCBO,GREEDY_REPAIR,500,50,60,631.3140,15515.0980,4877892.4733,0.7120,0.4045,25
LSCBO,GREEDY_REPAIR,500,50,61,601.4040,14746.8530,4654639.9933,0.6832,0.4638,25
LSCBO,GREEDY_REPAIR,500,50,62,698.5260,15011.6340,5209663.1533,0.6704,0.4917,24
LSCBO,GREEDY_REPAIR,500,50,63,659.4533,14883.3630,4953038.5200,0.6903,0.4487,26
LSCBO,GREEDY_REPAIR,500,50,64,663.4220,15377.9070,5069806.4133,0.7013,0.4259,26
LSCBO,GREEDY_REPAIR,500,50,65,649.2667,15049.6540,4917046.7267,0.6796,0.4714,26
LSCBO,GREEDY_REPAIR,500,50,66,635.1460,15594.4100,4907326.0267,0.7077,0.4131,26
LSCBO,GREEDY_REPAIR,500,50,67,631.6400,14626.1700,4788991.2933,0.7115,0.4054,25
LSCBO,GREEDY_REPAIR,500,50,68,696.3260,15384.8920,5229393.3000,0.6848,0.4602,24
LSCBO,GREEDY_REPAIR,500,50,69,708.6520,15256.6300,5270261.1200,0.6566,0.5230,27
LSCBO,GREEDY_REPAIR,500,50,70,648.2853,14921.3930,4933087.5467,0.6606,0.5137,26
LSCBO,GREEDY_REPAIR,500,50,71,666.6780,14953.1440,5007671.9533,0.6643,0.5052,24
LSCBO,GREEDY_REPAIR,500,50,72,630.1740,15511.8630,4857675.2933,0.7313,0.3674,27
GWO,GREEDY_REPAIR,500,50,43,634.0620,14784.2890,4834911.9067,0.6753,0.4809,4
GWO,GREEDY_REPAIR,500,50,44,649.0180,15263.0130,4955668.2067,0.7141,0.4003,3
GWO,GREEDY_REPAIR,500,50,45,695.9960,15614.7690,5195477.9467,0.6610,0.5128,4
GWO,GREEDY_REPAIR,500,50,46,651.7560,14959.5320,4970096.2000,0.6758,0.4797,4
GWO,GREEDY_REPAIR,500,50,47,681.4580,14911.2740,5095714.8533,0.6473,0.5449,3
GWO,GREEDY_REPAIR,500,50,48,668.5293,15214.1670,5065275.4533,0.6936,0.4417,4
GWO,GREEDY_REPAIR,500,50,49,676.8980,14805.9220,5070040.6667,0.6899,0.4495,3
GWO,GREEDY_REPAIR,500,50,50,687.6520,14630.6780,5083473.2000,0.6963,0.4363,4
GWO,GREEDY_REPAIR,500,50,51,673.8060,15022.4290,5111090.5067,0.6630,0.5084,4
GWO,GREEDY_REPAIR,500,50,52,656.2373,15301.1490,4955567.6000,0.6617,0.5112,4
GWO,GREEDY_REPAIR,500,50,53,658.8540,14772.8800,4920565.2000,0.6447,0.5512,4
GWO,GREEDY_REPAIR,500,50,54,647.9120,15277.6540,4931260.5400,0.6516,0.5348,3
GWO,GREEDY_REPAIR,500,50,55,638.2780,15109.4150,4870405.2467,0.6848,0.4603,5
GWO,GREEDY_REPAIR,500,50,56,677.9430,15388.1230,5101704.3733,0.6754,0.4805,3
GWO,GREEDY_REPAIR,500,50,57,647.1400,14659.8670,4860538.5133,0.7066,0.4153,4
GWO,GREEDY_REPAIR,500,50,58,684.4080,14684.6270,5088184.4333,0.6811,0.4682,3
GWO,GREEDY_REPAIR,500,50,59,714.0400,15316.3780,5261271.0267,0.6686,0.4957,4
GWO,GREEDY_REPAIR,500,50,60,631.3140,15515.0980,4877892.4733,0.7120,0.4045,4
GWO,GREEDY_REPAIR,500,50,61,602.8840,14746.8530,4649498.1133,0.7230,0.3830,4
GWO,GREEDY_REPAIR,500,50,62,691.3380,15011.6340,5111173.9000,0.6751,0.4812,3
GWO,GREEDY_REPAIR,500,50,63,684.5500,14883.3630,5148219.3467,0.6715,0.4893,4
GWO,GREEDY_REPAIR,500,50,64,646.8920,15377.9070,4920261.4533,0.6695,0.4936,4
GWO,GREEDY_REPAIR,500,50,65,649.2667,15049.6540,4917046.7267,0.6796,0.4714,3
GWO,GREEDY_REPAIR,500,50,66,635.1460,15594.4100,4907326.0267,0.7077,0.4131,4
GWO,GREEDY_REPAIR,500,50,67,617.1720,14626.1700,4761687.2000,0.6788,0.4732,4
GWO,GREEDY_REPAIR,500,50,68,674.3360,15384.8920,5071067.4533,0.6657,0.5021,4
GWO,GREEDY_REPAIR,500,50,69,712.9520,15256.6300,5295311.5933,0.6972,0.4344,4
GWO,GREEDY_REPAIR,500,50,70,623.3900,14921.3930,4731229.7333,0.6473,0.5448,4
GWO,GREEDY_REPAIR,500,50,71,573.4440,14953.1440,4514306.8200,0.7013,0.4259,3
GWO,GREEDY_REPAIR,500,50,72,630.1740,15511.8630,4857675.2933,0.7313,0.3674,4
CBO,GREEDY_REPAIR,500,50,43,634.0620,14784.2890,4834911.9067,0.6753,0.4809,4
CBO,GREEDY_REPAIR,500,50,44,649.0180,15263.0130,4955668.2067,0.7141,0.4003,4
CBO,GREEDY_REPAIR,500,50,45,695.9960,15614.7690,5195477.9467,0.6610,0.5128,4
CBO,GREEDY_REPAIR,500,50,46,651.7560,14959.5320,4970096.2000,0.6758,0.4797,3
CBO,GREEDY_REPAIR,500,50,47,681.4580,14911.2740,5095714.8533,0.6473,0.5449,4
CBO,GREEDY_REPAIR,500,50,48,668.5293,15214.1670,5065275.4533,0.6936,0.4417,4
CBO,GREEDY_REPAIR,500,50,49,676.8980,14805.9220,5070040.6667,0.6899,0.4495,4
CBO,GREEDY_REPAIR,500,50,50,687.6520,14630.6780,5083473.2000,0.6963,0.4363,3
CBO,GREEDY_REPAIR,500,50,51,673.8060,15022.4290,5111090.5067,0.6630,0.5084,4
CBO,GREEDY_REPAIR,500,50,52,656.2373,15301.1490,4955567.6000,0.6617,0.5112,3
CBO,GREEDY_REPAIR,500,50,53,658.8540,14772.8800,4920565.2000,0.6447,0.5512,4
CBO,GREEDY_REPAIR,500,50,54,647.9120,15277.6540,4931260.5400,0.6516,0.5348,4
CBO,GREEDY_REPAIR,500,50,55,638.2780,15109.4150,4870405.2467,0.6848,0.4603,4
CBO,GREEDY_REPAIR,500,50,56,677.9430,15388.1230,5101704.3733,0.6754,0.4805,3
CBO,GREEDY_REPAIR,500,50,57,647.1400,14659.8670,4860538.5133,0.7066,0.4153,4
CBO,GREEDY_REPAIR,500,50,58,684.4080,14684.6270,5088184.4333,0.6811,0.4682,4
CBO,GREEDY_REPAIR,500,50,59,714.0400,15316.3780,5261271.0267,0.6686,0.4957,3
CBO,GREEDY_REPAIR,500,50,60,631.3140,15515.0980,4877892.4733,0.7120,0.4045,4
CBO,GREEDY_REPAIR,500,50,61,602.8840,14746.8530,4649498.1133,0.7230,0.3830,4
CBO,GREEDY_REPAIR,500,50,62,691.3380,15011.6340,5111173.9000,0.6751,0.4812,3
CBO,GREEDY_REPAIR,500,50,63,684.5500,14883.3630,5148219.3467,0.6715,0.4893,4
